State Name,"District Name","Market Name",Variety,Group,"Arrivals (Tonnes)","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Reported Date"
Maharashtra,Pune,Pune,Other,Vegetables,70.50,1000,5000,3000,"27 Nov 2024"
Maharashtra,Pune,Pune,Other,Vegetables,70.60,1000,2200,1600,"03 May 2024"
Maharashtra,Pune,Pune,Other,Vegetables,70.70,1000,2000,1500,"14 Jun 2024"
Maharashtra,Pune,Pune,Other,Vegetables,70.80,1000,2500,1750,"17 May 2024"
Maharashtra,Pune,Pune,Other,Vegetables,71.30,1000,2200,1600,"26 Apr 2024"
Maharashtra,Pune,Pune,Other,Vegetables,71.60,1000,2500,1750,"22 Aug 2024"
Maharashtra,Pune,Pune,Other,Vegetables,72.20,1000,2000,1500,"24 May 2024"
Maharashtra,Pune,Pune,Other,Vegetables,72.60,1600,3000,2300,"30 Jun 2024"
Maharashtra,Pune,Pune,Other,Vegetables,72.70,1000,2200,1600,"09 Aug 2024"
Maharashtra,Pune,Pune,Other,Vegetables,73.50,1000,2500,1750,"06 Sep 2024"
Maharashtra,Pune,Pune,Other,Vegetables,73.50,1500,3200,2350,"06 Oct 2024"
Maharashtra,Pune,Pune,Other,Vegetables,74.20,1000,2500,1750,"08 Sep 2024"
Maharashtra,Pune,Pune,Other,Vegetables,74.80,1000,2500,1750,"05 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,74.80,1000,3000,2000,"21 Jun 2024"
Maharashtra,Pune,Pune,Other,Vegetables,74.90,600,2000,1300,"02 Apr 2024"
Maharashtra,Pune,Pune,Other,Vegetables,75.00,1000,2500,1750,"13 Sep 2024"
Maharashtra,Pune,Pune,Other,Vegetables,75.70,2500,6000,4250,"24 Nov 2024"
Maharashtra,Pune,Pune,Other,Vegetables,76.50,1000,2200,1600,"11 Jul 2024"
Maharashtra,Pune,Pune,Other,Vegetables,76.70,1000,2500,1750,"22 Sep 2024"
Maharashtra,Pune,Pune,Other,Vegetables,77.10,500,2500,1500,"25 Aug 2024"
Maharashtra,Pune,Pune,Other,Vegetables,77.20,1000,2500,1750,"26 May 2024"
Maharashtra,Pune,Pune,Other,Vegetables,77.50,1000,2200,1600,"18 Aug 2024"
Maharashtra,Pune,Pune,Other,Vegetables,78.00,1000,2200,1600,"28 Apr 2024"
Maharashtra,Pune,Pune,Other,Vegetables,79.40,800,2000,1400,"14 Apr 2024"
Maharashtra,Pune,Pune,Other,Vegetables,79.50,1500,4000,2750,"02 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,79.60,400,2000,1200,"07 Jul 2024"
Maharashtra,Pune,Pune,Other,Vegetables,80.00,1000,2500,1750,"11 Aug 2024"
Maharashtra,Pune,Pune,Other,Vegetables,80.30,800,1500,1150,"07 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,80.60,1000,2200,1600,"21 Jul 2024"
Maharashtra,Pune,Pune,Other,Vegetables,80.90,1000,3000,2000,"15 Sep 2024"
Maharashtra,Pune,Pune,Other,Vegetables,81.00,1000,2200,1600,"12 May 2024"
Maharashtra,Pune,Pune,Other,Vegetables,82.40,800,2000,1400,"20 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,83.40,800,2500,1650,"28 Aug 2024"
Maharashtra,Pune,Pune,Other,Vegetables,84.00,800,2000,1400,"21 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,84.30,1000,3000,2000,"01 Sep 2024"
Maharashtra,Pune,Pune,Other,Vegetables,84.40,1000,3000,2000,"23 Jun 2024"
Maharashtra,Pune,Pune,Other,Vegetables,84.80,1000,3000,2000,"30 Aug 2024"
Maharashtra,Pune,Pune,Other,Vegetables,85.10,800,2000,1400,"05 Apr 2024"
Maharashtra,Pune,Pune,Other,Vegetables,86.00,1000,2000,1500,"16 Aug 2024"
Maharashtra,Pune,Pune,Other,Vegetables,87.90,1000,2500,1750,"04 Aug 2024"
Maharashtra,Pune,Pune,Other,Vegetables,88.10,1000,2000,1500,"11 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,89.00,1400,3000,2200,"16 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,89.40,1000,2500,1750,"19 May 2024"
Maharashtra,Pune,Pune,Other,Vegetables,89.40,1000,2500,1750,"28 Jul 2024"
Maharashtra,Pune,Pune,Other,Vegetables,91.40,1000,2000,1500,"14 Jul 2024"
Maharashtra,Pune,Pune,Other,Vegetables,92.70,800,2000,1400,"04 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,92.70,800,2000,1400,"29 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,92.80,1000,2500,1750,"16 Jun 2024"
Maharashtra,Pune,Pune,Other,Vegetables,96.00,1000,2000,1500,"07 Apr 2024"
Maharashtra,Pune,Pune,Other,Vegetables,97.10,800,2000,1400,"18 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,98.00,1000,4000,2500,"04 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,98.80,800,2000,1400,"22 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,100.20,800,2000,1400,"26 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,101.60,600,2000,1300,"19 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,101.60,800,2000,1400,"25 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,102.50,800,2000,1400,"13 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,105.70,1500,3000,2250,"09 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,107.50,800,2000,1400,"05 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,111.00,1000,3000,2000,"05 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,111.90,1500,3500,2500,"06 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,114.20,800,2000,1400,"14 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,116.30,1000,2000,1500,"17 Feb 2025"
Maharashtra,Pune,Pune,Other,Vegetables,116.40,800,2000,1400,"12 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,119.10,1000,3000,2000,"03 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,119.80,800,1600,1200,"06 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,122.90,800,2000,1400,"14 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,122.90,1000,3000,2000,"23 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,123.10,1000,2200,1600,"01 Jan 2025"
Maharashtra,Pune,Pune,Other,Vegetables,125.20,800,2000,1400,"08 Mar 2024"
Maharashtra,Pune,Pune,Other,Vegetables,128.00,1500,3000,2250,"10 Dec 2024"
Maharashtra,Pune,Pune,Other,Vegetables,128.60,1000,2500,1750,"19 Dec 2024"
