State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Days,Price Range,Demand Indicator,Rolling_Modal_Price,Lag_1_Month,Lag_2_Months,Price_Change_Rate
Maharashtra, Pune, Pune, Local, Vegetables,2454.4,400,1600,1000,2024-02-27,56,1200,2.451948051948052,2390.0,2100.0,1000.0,-0.6363636363636364
Maharashtra, Pune, Pune, Local, Vegetables,2626.0,700,2100,1400,2024-03-06,64,1400,1.8743754461099216,2323.3333333333335,3400.0,1100.0,0.3999999999999999
Maharashtra, Pune, Pune, Local, Vegetables,1594.5,600,1800,1200,2024-12-07,340,1200,1.3276436303080765,2290.0,2200.0,4250.0,-0.1428571428571429
Maharashtra, Pune, Pune, Local, Vegetables,985.7,2200,4500,3350,2024-10-10,282,2300,0.29415099970158165,2313.3333333333335,2650.0,2350.0,1.7916666666666665
Maharashtra, Pune, Pune, Local, Vegetables,849.9,3000,4500,3750,2024-09-08,250,1500,0.22657957877899226,2391.6666666666665,1400.0,2400.0,0.11940298507462677
Maharashtra, Pune, Pune, Local, Vegetables,951.5,1200,3100,2150,2024-07-14,194,1900,0.4423523942352394,2383.3333333333335,2400.0,1200.0,-0.42666666666666664
Maharashtra, Pune, Pune, Local, Vegetables,251.3,1000,3000,2000,2024-07-01,181,2000,0.1255872063968016,2381.6666666666665,2050.0,1400.0,-0.06976744186046513
Maharashtra, Pune, Pune, Local, Vegetables,1139.7,1200,3000,2100,2024-07-30,210,1800,0.5424559733460257,2381.6666666666665,2100.0,1250.0,0.050000000000000044
Maharashtra, Pune, Pune, Local, Vegetables,839.6,900,2500,1700,2024-05-30,149,1600,0.4935920047031158,2303.3333333333335,4050.0,4500.0,-0.19047619047619047
Maharashtra, Pune, Pune, Local, Vegetables,1007.9,1500,2600,2050,2024-02-26,55,1100,0.49141882008776205,2221.6666666666665,4500.0,4250.0,0.2058823529411764
Maharashtra, Pune, Pune, Local, Vegetables,1466.7,500,1500,1000,2025-04-21,475,1000,1.4652347652347653,2218.3333333333335,1100.0,2000.0,-0.5121951219512195
Maharashtra, Pune, Pune, Local, Vegetables,1345.6,1500,3300,2400,2024-01-19,17,1800,0.5604331528529779,2231.6666666666665,2000.0,3200.0,1.4
Maharashtra, Pune, Pune, Local, Vegetables,1078.6,2000,6300,4150,2025-11-12,680,4300,0.25984100216815226,2301.6666666666665,2050.0,4400.0,0.7291666666666667
Maharashtra, Pune, Pune, Local, Vegetables,1105.5,1500,4500,3000,2024-10-11,283,3000,0.3683772075974675,2268.3333333333335,4000.0,2250.0,-0.27710843373493976
Maharashtra, Pune, Pune, Local, Vegetables,1105.5,1500,4500,3000,2024-06-30,180,3000,0.3683772075974675,2295.0,2200.0,3300.0,0.0
Maharashtra, Pune, Pune, Local, Vegetables,851.5,1000,3000,2000,2024-04-25,114,2000,0.4255372313843078,2245.0,3500.0,2200.0,-0.33333333333333337
Maharashtra, Pune, Pune, Local, Vegetables,984.4,600,1600,1100,2024-06-17,167,1000,0.8940962761126249,2208.3333333333335,2200.0,2350.0,-0.44999999999999996
Maharashtra, Pune, Pune, Local, Vegetables,513.5,1000,3100,2050,2024-10-03,275,2100,0.25036567528035103,2170.0,3200.0,4750.0,0.8636363636363635
Maharashtra, Pune, Pune, Local, Vegetables,624.4,2000,4400,3200,2024-04-02,91,2400,0.1950640424867229,2170.0,3200.0,2300.0,0.5609756097560976
