State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Days,Price Range,Demand Indicator,Rolling_Modal_Price,Lag_1_Month,Lag_2_Months,Price_Change_Rate
Maharashtra,Pune,Pune,Local,Vegetables,112.4,2000,6000,4000,2024-08-21,232,4000,0.028092976755811048,1973.3333333333333,3750.0,1550.0,0.7021276595744681
Maharashtra,Pune,Pune,Local,Vegetables,120.8,1000,3000,2000,2024-01-20,18,2000,0.060369815092453774,1986.6666666666667,1600.0,1550.0,-0.5
Maharashtra,Pune,Pune,Local,Vegetables,137.4,600,1200,900,2025-08-05,581,600,0.15249722530521642,1925.0,2750.0,1550.0,-0.55
Maharashtra,Pune,Pune,Local,Vegetables,150.5,1000,2000,1500,2024-10-09,281,1000,0.10026648900732844,1931.6666666666667,1300.0,1550.0,0.6666666666666667
Maharashtra,Pune,Pune,Local,Vegetables,161.7,1000,4500,2750,2024-07-31,211,3500,0.05877862595419847,1963.3333333333333,1800.0,1550.0,0.8333333333333333
Maharashtra,Pune,Pune,Local,Vegetables,163.8,1000,3000,2000,2024-09-23,265,2000,0.08185907046476762,2001.6666666666667,850.0,1550.0,-0.2727272727272727
Maharashtra,Pune,Pune,Local,Vegetables,177.1,1000,3500,2250,2024-11-06,309,2500,0.07867614393602843,2030.0,1400.0,1550.0,0.125
Maharashtra,Pune,Pune,Local,Vegetables,180.0,600,2500,1550,2024-02-18,47,1900,0.11605415860735009,2030.0,1550.0,1550.0,-0.3111111111111111
Maharashtra,Pune,Pune,Local,Vegetables,182.5,600,1200,900,2025-03-06,429,600,0.2025527192008879,2026.6666666666667,1000.0,1550.0,-0.4193548387096774
Maharashtra,Pune,Pune,Local,Vegetables,190.7,600,1600,1100,2024-11-12,315,1000,0.17320617620345138,2020.0,1300.0,1550.0,0.22222222222222232
Maharashtra,Pune,Pune,Local,Vegetables,192.2,1000,2500,1750,2024-09-06,248,1500,0.10976584808680753,1953.3333333333333,3750.0,1550.0,0.5909090909090908
Maharashtra,Pune,Pune,Local,Vegetables,194.3,600,2000,1300,2024-06-18,168,1400,0.1493466564181399,1846.6666666666667,4500.0,1550.0,-0.2571428571428571
Maharashtra,Pune,Pune,Local,Vegetables,198.6,1500,4000,2750,2024-12-20,353,2500,0.07219193020719739,1846.6666666666667,2750.0,1550.0,1.1153846153846154
Maharashtra,Pune,Pune,Local,Vegetables,198.8,1000,2500,1750,2024-03-14,72,1500,0.11353512278697887,1805.0,3000.0,1550.0,-0.36363636363636365
Maharashtra,Pune,Pune,Local,Vegetables,206.6,1000,1600,1300,2024-10-24,296,600,0.15880092236740967,1781.6666666666667,2000.0,1550.0,-0.2571428571428571
Maharashtra,Pune,Pune,Local,Vegetables,210.0,1000,4000,2500,2024-03-27,85,3000,0.08396641343462614,1831.6666666666667,1000.0,1550.0,0.9230769230769231
Maharashtra,Pune,Pune,Local,Vegetables,215.7,600,1400,1000,2024-04-21,110,800,0.21548451548451547,1821.6666666666667,1300.0,1550.0,-0.6
Maharashtra,Pune,Pune,Local,Vegetables,234.8,600,1500,1050,2024-11-10,313,900,0.22340627973358707,1798.3333333333333,1750.0,1550.0,0.050000000000000044
Maharashtra,Pune,Pune,Local,Vegetables,262.8,600,2000,1300,2024-01-10,8,1400,0.20199846272098387,1788.3333333333333,1600.0,1550.0,0.23809523809523814
Maharashtra,Pune,Pune,Local,Vegetables,277.5,500,1400,950,2025-12-26,724,900,0.2917981072555205,1790.0,900.0,1550.0,-0.2692307692307693
Maharashtra,Pune,Pune,Local,Vegetables,280.9,1000,2200,1600,2024-12-13,346,1200,0.17545284197376637,1791.6666666666667,1550.0,1550.0,0.6842105263157894
Maharashtra,Pune,Pune,Local,Vegetables,281.6,600,2000,1300,2024-01-24,22,1400,0.21644888547271332,1735.0,3000.0,1550.0,-0.1875
Maharashtra,Pune,Pune,Local,Vegetables,283.0,600,1200,900,2025-09-25,632,600,0.31409544950055496,1721.6666666666667,1300.0,1550.0,-0.3076923076923077
Maharashtra,Pune,Pune,Local,Vegetables,95.7,1000,3000,2000,2024-10-16,288,2000,0.04782608695652174,1755.0,1000.0,1550.0,1.2222222222222223
Maharashtra,Pune,Pune,Local,Vegetables,123.3,1000,4000,2500,2024-06-26,176,3000,0.04930027988804478,1813.3333333333333,750.0,1550.0,0.25
Maharashtra,Pune,Pune,Local,Vegetables,133.2,2000,4000,3000,2024-10-18,290,2000,0.04438520493168943,1870.0,1300.0,1550.0,0.19999999999999996
Maharashtra,Pune,Pune,Local,Vegetables,158.7,1000,4500,2750,2024-10-04,276,3500,0.05768811341330425,1926.6666666666667,1050.0,1550.0,-0.08333333333333337
Maharashtra,Pune,Pune,Local,Vegetables,164.6,1000,5000,3000,2024-02-19,48,4000,0.054848383872042654,1843.3333333333333,5500.0,1550.0,0.09090909090909083
Maharashtra,Pune,Pune,Local,Vegetables,167.2,500,1200,850,2025-05-09,493,700,0.19647473560517037,1828.3333333333333,1300.0,1550.0,-0.7166666666666667
Maharashtra,Pune,Pune,Local,Vegetables,169.3,600,1400,1000,2024-12-11,344,800,0.16913086913086914,1783.3333333333333,2350.0,3000.0,0.17647058823529416
Maharashtra,Pune,Pune,Local,Vegetables,171.8,600,3000,1800,2024-05-08,127,2400,0.09539144919489173,1710.0,4000.0,3750.0,0.8
Maharashtra,Pune,Pune,Local,Vegetables,172.5,600,1400,1000,2024-04-08,97,800,0.17232767232767232,1676.6666666666667,2000.0,1600.0,-0.4444444444444444
Maharashtra,Pune,Pune,Local,Vegetables,174.5,600,1200,900,2024-07-19,199,600,0.1936736958934517,1676.6666666666667,900.0,2750.0,-0.09999999999999998
Maharashtra,Pune,Pune,Local,Vegetables,203.9,2000,6500,4250,2024-09-10,252,4500,0.04796518466243237,1768.3333333333333,1500.0,1300.0,3.7222222222222223
Maharashtra,Pune,Pune,Local,Vegetables,205.7,600,2000,1300,2024-07-05,185,1400,0.15810914681014604,1720.0,2750.0,1800.0,-0.6941176470588235
Maharashtra,Pune,Pune,Local,Vegetables,211.2,2000,5500,3750,2024-07-29,209,3500,0.0563049853372434,1778.3333333333333,2000.0,850.0,1.8846153846153846
Maharashtra,Pune,Pune,Local,Vegetables,218.9,1000,4000,2500,2024-11-21,324,3000,0.08752499000399841,1786.6666666666667,2250.0,1400.0,-0.33333333333333337
Maharashtra,Pune,Pune,Local,Vegetables,252.1,1000,2500,1750,2024-09-19,261,1500,0.14397487150199886,1793.3333333333333,1550.0,1550.0,-0.30000000000000004
Maharashtra,Pune,Pune,Local,Vegetables,253.2,1000,3500,2250,2024-01-16,14,2500,0.11248334073745002,1838.3333333333333,900.0,1000.0,0.2857142857142858
Maharashtra,Pune,Pune,Local,Vegetables,327.3,600,1200,900,2025-01-17,381,600,0.3632630410654828,1831.6666666666667,1100.0,1300.0,-0.6
Maharashtra,Pune,Pune,Local,Vegetables,350.7,500,1200,850,2025-12-08,706,700,0.41210340775558163,1801.6666666666667,1750.0,3750.0,-0.05555555555555558
Maharashtra,Pune,Pune,Local,Vegetables,355.9,1000,2500,1750,2024-02-03,32,1500,0.2032552826956025,1816.6666666666667,1300.0,4500.0,1.0588235294117645
Maharashtra,Pune,Pune,Local,Vegetables,734.0,600,1200,900,2025-01-14,378,600,0.8146503884572697,1755.0,2750.0,2750.0,-0.48571428571428577
Maharashtra,Pune,Pune,Local,Vegetables,113.4,800,1500,1150,2025-06-06,521,700,0.09852302345786274,1735.0,1750.0,3000.0,0.2777777777777777
Maharashtra,Pune,Pune,Local,Vegetables,123.2,1000,2800,1900,2024-12-04,337,1800,0.06480799579168858,1755.0,1300.0,2000.0,0.6521739130434783
Maharashtra,Pune,Pune,Local,Vegetables,123.7,1000,3000,2000,2024-09-27,269,2000,0.061819090454772616,1738.3333333333333,2500.0,1000.0,0.05263157894736836
Maharashtra,Pune,Pune,Local,Vegetables,165.4,1000,3500,2250,2024-10-23,295,2500,0.07347845402043536,1780.0,1000.0,1300.0,0.125
Maharashtra,Pune,Pune,Local,Vegetables,167.6,1500,4000,2750,2024-06-13,163,2500,0.0609233006179571,1836.6666666666667,1050.0,1750.0,0.22222222222222232
